Data File Name,2100 expert_DNA 12000_DE13806110_2016-10-04_12-15-01.xad
38,13.67409
38.05,13.69659
38.1,13.55753
38.15,13.47121
38.2,13.5493
38.25,13.56631
38.3,13.67703
38.35,13.79412
38.4,13.89329
38.45,14.01408
38.5,13.89562
38.55,13.99297
38.6,14.18758
38.65,14.34941
38.7,14.44897
38.75,14.6352
38.8,14.90183
38.85,15.09826
38.9,15.14842
38.95,14.97287
39,14.75588
39.05,14.73983
39.1,14.85322
39.15,15.09743
39.2,15.40718
39.25,15.53668
39.3,15.55255
39.35,15.59098
39.4,15.6654
39.45,15.85339
39.5,15.99357
39.55,15.94791
39.6,16.05085
39.65,16.26402
39.7,16.53514
39.75,16.89128
39.8,17.26138
39.85,17.36739
39.9,17.61771
39.95,17.75112
40,17.9603
40.05,18.02352
40.1,17.98649
40.15,17.98285
40.2,18.00414
40.25,18.02054
40.3,18.06505
40.35,18.46015
40.4,18.45787
40.45,18.36752
40.5,18.64788
40.55,19.0159
40.6,19.36249
40.65,19.52942
40.7,19.46753
40.75,19.48713
40.8,19.49532
40.85,19.54422
40.9,19.85697
40.95,20.17137
41,20.42632
41.05,20.60119
41.1,20.54285
41.15,20.51684
41.2,20.64803
41.25,20.73945
41.3,21.11983
41.35,21.39884
41.4,21.59681
41.45,21.56222
41.5,21.3186
41.55,21.0924
41.6,20.9559
41.65,21.00935
41.7,21.41833
41.75,21.80642
41.8,21.81344
41.85,22.0361
41.9,22.04379
41.95,22.39105
42,22.61753
42.05,22.89799
42.1,23.01797
42.15,22.98266
42.2,22.90003
42.25,22.88766
42.3,23.09546
42.35,23.27941
42.4,23.67952
42.45,23.78519
42.5,24.28652
42.55,24.63436
42.6,24.9344
42.65,24.81156
42.7,24.72398
42.75,24.66579
42.8,24.50979
42.85,24.37761
42.9,24.52807
42.95,24.92192
43,25.1555
43.05,25.17009
43.1,25.34477
43.15,25.56014
43.2,25.46021
43.25,25.373
43.3,25.43455
43.35,25.7411
43.4,25.88798
43.45,25.82855
43.5,25.75286
43.55,25.91036
43.6,26.30627
43.65,26.73622
43.7,27.19936
43.75,27.46
43.8,27.74294
43.85,27.54425
43.9,27.4379
43.95,27.05964
44,26.98949
44.05,26.9057
44.1,27.04567
44.15,27.47094
44.2,27.90669
44.25,28.19194
44.3,28.3397
44.35,28.30899
44.4,28.2148
44.45,28.3002
44.5,27.99919
44.55,27.96979
44.6,28.01956
44.65,28.01941
44.7,28.00309
44.75,28.04405
44.8,28.12608
44.85,28.1603
44.9,28.11154
44.95,28.12996
45,28.33292
45.05,28.55912
45.1,28.84659
45.15,29.29223
45.2,29.63049
45.25,29.48134
45.3,29.45693
45.35,29.57197
45.4,29.51726
45.45,29.44473
45.5,29.56956
45.55,29.7443
45.6,29.74181
45.65,29.5473
45.7,29.392
45.75,29.6119
45.8,29.78297
45.85,29.80318
45.9,29.90351
45.95,30.02003
46,30.10977
46.05,30.22682
46.1,30.30249
46.15,30.55185
46.2,30.64959
46.25,30.55917
46.3,30.47293
46.35,30.41318
46.4,30.59834
46.45,30.96643
46.5,31.26765
46.55,31.10472
46.6,31.38663
46.65,31.21296
46.7,30.8671
46.75,30.78158
46.8,30.98888
46.85,31.23849
46.9,31.35914
46.95,31.47191
47,31.73293
47.05,31.93092
47.1,31.66477
47.15,31.1499
47.2,31.28239
47.25,31.61617
47.3,31.7339
47.35,31.87274
47.4,32.10938
47.45,32.23421
47.5,32.24192
47.55,32.1496
47.6,32.11793
47.65,32.17667
47.7,32.11933
47.75,31.90065
47.8,31.68055
47.85,31.67565
47.9,31.92817
47.95,32.09237
48,32.11667
48.05,32.13744
48.1,32.34405
48.15,32.40149
48.2,32.44577
48.25,32.65508
48.3,32.81285
48.35,32.5077
48.4,31.81402
48.45,31.36946
48.5,31.13154
48.55,31.33037
48.6,31.71083
48.65,31.98796
48.7,32.29853
48.75,32.59595
48.8,32.50006
48.85,32.71934
48.9,32.93004
48.95,32.93871
49,32.7905
49.05,32.48849
49.1,32.27495
49.15,32.04934
49.2,32.05974
49.25,32.15271
49.3,32.37776
49.35,32.38063
49.4,32.37524
49.45,32.4625
49.5,32.62428
49.55,32.57692
49.6,32.55231
49.65,32.40437
49.7,31.93046
49.75,31.39122
49.8,30.8506
49.85,30.78573
49.9,31.36086
49.95,31.92708
50,32.38936
50.05,32.72559
50.1,32.76401
50.15,32.69375
50.2,32.30971
50.25,32.05415
50.3,31.92245
50.35,31.799
50.4,31.85292
50.45,31.99217
50.5,31.97293
50.55,31.77931
50.6,31.86585
50.65,31.8499
50.7,31.93497
50.75,32.06514
50.8,32.04953
50.85,31.90292
50.9,31.61038
50.95,31.29466
51,31.36351
51.05,31.64976
51.1,31.77992
51.15,32.13186
51.2,32.30423
51.25,32.21951
51.3,32.09938
51.35,31.96329
51.4,31.87098
51.45,31.81583
51.5,31.76007
51.55,31.63327
51.6,31.24247
51.65,30.97704
51.7,31.08068
51.75,31.39249
51.8,31.80031
51.85,32.10992
51.9,32.28912
51.95,31.91806
52,31.1889
52.05,30.96251
52.1,30.65354
52.15,30.26662
52.2,30.25749
52.25,30.24425
52.3,30.19983
52.35,30.10747
52.4,30.03466
52.45,30.17291
52.5,30.31852
52.55,30.28858
52.6,30.51791
52.65,30.52402
52.7,29.83951
52.75,29.80556
52.8,29.63423
52.85,29.37051
52.9,29.25838
52.95,29.22634
53,29.19089
53.05,29.09432
53.1,29.02624
53.15,29.24383
53.2,29.6851
53.25,29.84338
53.3,29.8879
53.35,29.84651
53.4,29.42973
53.45,28.45775
53.5,28.09005
53.55,27.93033
53.6,28.01735
53.65,28.30529
53.7,28.54054
53.75,28.57391
53.8,28.57065
53.85,28.60903
53.9,28.40654
53.95,28.72485
54,28.67852
54.05,28.46713
54.1,27.83264
54.15,27.77066
54.2,27.62064
54.25,27.45937
54.3,27.37862
54.35,27.48752
54.4,27.5753
54.45,27.61362
54.5,27.80743
54.55,27.88986
54.6,27.87698
54.65,27.64084
54.7,27.39772
54.75,27.27716
54.8,27.12687
54.85,26.78257
54.9,26.85702
54.95,26.74991
55,26.4525
55.05,26.33327
55.1,26.33746
55.15,26.2816
55.2,26.29016
55.25,26.30978
55.3,26.19521
55.35,26.27226
55.4,25.61389
55.45,25.57393
55.5,25.65994
55.55,25.80372
55.6,25.60882
55.65,25.57926
55.7,25.65429
55.75,25.5314
55.8,25.1597
55.85,24.72972
55.9,24.49058
55.95,24.34066
56,24.48592
56.05,24.51829
56.1,24.51809
56.15,24.68256
56.2,24.43364
56.25,24.09384
56.3,24.02368
56.35,24.16769
56.4,24.32163
56.45,24.24808
56.5,23.92052
56.55,23.65984
56.6,23.62639
56.65,23.45665
56.7,23.42108
56.75,23.53721
56.8,23.65763
56.85,23.74235
56.9,23.62043
56.95,23.50984
57,23.51801
57.05,23.36348
57.1,22.9354
57.15,22.59042
57.2,22.62931
57.25,22.81801
57.3,22.81626
57.35,22.64873
57.4,22.9422
57.45,22.56789
57.5,22.20736
57.55,22.0054
57.6,21.93735
57.65,21.82085
57.7,21.71401
57.75,21.6064
57.8,21.59095
57.85,21.57602
57.9,21.41642
57.95,21.35828
58,20.92761
58.05,20.59381
58.1,20.75222
58.15,20.72426
58.2,20.62275
58.25,20.75992
58.3,20.86016
58.35,20.86103
58.4,20.69518
58.45,20.4518
58.5,20.37156
58.55,20.25629
58.6,19.70696
58.65,19.27978
58.7,19.21698
58.75,19.30677
58.8,19.40526
58.85,19.56287
58.9,19.52852
58.95,19.3589
59,18.94728
59.05,18.61136
59.1,18.56451
59.15,18.46655
59.2,18.3803
59.25,18.57299
59.3,18.53213
59.35,18.54671
59.4,18.51044
59.45,18.61572
59.5,18.35165
59.55,17.99233
59.6,17.55099
59.65,17.53379
59.7,17.26498
59.75,17.06841
59.8,17.18785
59.85,17.34531
59.9,17.16561
59.95,16.70496
60,16.61016
60.05,16.74681
60.1,17.00157
60.15,17.15116
60.2,17.41504
60.25,17.45367
60.3,17.0644
60.35,16.50293
60.4,16.15075
60.45,15.95422
60.5,15.68409
60.55,15.44341
60.6,15.43096
60.65,15.44955
60.7,15.3373
60.75,15.34638
60.8,15.38643
60.85,15.48503
60.9,15.40255
60.95,15.22835
61,14.7983
61.05,14.49311
61.1,14.21444
61.15,14.20029
61.2,14.44536
61.25,14.70324
61.3,14.98346
61.35,15.15533
61.4,15.17838
61.45,14.91099
61.5,14.9874
61.55,14.77058
61.6,14.50635
61.65,14.22482
61.7,14.10058
61.75,13.86613
61.8,13.52421
61.85,13.26918
61.9,13.28521
61.95,13.52836
62,13.70371
62.05,13.7418
62.1,13.74798
62.15,13.618
62.2,13.10691
62.25,12.69464
62.3,12.7206
62.35,12.93677
62.4,12.98971
62.45,13.06662
62.5,13.14597
62.55,13.11915
62.6,12.78754
62.65,12.16763
62.7,11.83248
62.75,11.61606
62.8,11.48567
62.85,11.53262
62.9,11.83681
62.95,11.86616
63,11.63363
63.05,11.28426
63.1,11.23418
63.15,11.38899
63.2,11.50206
63.25,11.51574
63.3,11.46258
63.35,11.2911
63.4,10.93663
63.45,10.6054
63.5,10.52161
63.55,10.68405
63.6,10.66941
63.65,10.61974
63.7,10.62744
63.75,10.66205
63.8,10.39452
63.85,9.963473
63.9,9.650288
63.95,9.548209
64,9.575441
64.05,9.60673
64.1,9.767256
64.15,9.974836
64.2,9.966738
64.25,9.72646
64.3,9.753675
64.35,9.782223
64.4,9.653147
64.45,9.304435
64.5,8.868777
64.55,8.469017
64.6,8.205176
64.65,8.256418
64.7,8.671836
64.75,9.050933
64.8,8.961144
64.85,8.632836
64.9,8.234098
64.95,7.814331
65,7.560266
65.05,7.467828
65.1,7.523131
65.15,7.522669
65.2,7.343486
65.25,7.244697
65.3,7.304061
65.35,7.361153
65.4,7.487844
65.45,7.55804
65.5,7.500003
65.55,7.41529
65.6,7.336784
65.65,7.271111
65.7,7.306433
65.75,7.202382
65.8,7.215501
65.85,7.035289
65.9,6.705653
65.95,6.493065
66,6.429072
66.05,6.392867
66.1,6.303887
66.15,6.159783
66.2,5.799267
66.25,5.805868
66.3,5.807906
66.35,5.894691
66.4,6.033889
66.45,6.066154
66.5,5.916409
66.55,5.679624
66.6,5.401926
66.65,5.392316
66.7,5.773334
66.75,6.060236
66.8,6.162313
66.85,6.034261
66.9,5.887924
66.95,5.380225
67,4.973847
67.05,4.841821
67.1,4.991065
67.15,5.086283
67.2,4.993237
67.25,4.739294
67.3,4.53401
67.35,4.310627
67.4,3.94814
67.45,3.787098
67.5,3.577764
67.55,3.522907
67.6,3.616862
67.65,3.85706
67.7,3.952404
67.75,4.20655
67.8,4.438776
67.85,4.519405
67.9,4.352636
67.95,4.150759
68,4.028327
68.05,3.918479
68.1,3.795104
68.15,3.589388
68.2,3.642615
68.25,3.603888
68.3,3.462291
68.35,3.216202
68.4,3.218301
68.45,3.302211
68.5,3.426199
68.55,3.412308
68.6,3.377819
68.65,3.308867
68.7,3.12643
68.75,2.900891
68.8,2.699035
68.85,2.672012
68.9,2.713603
68.95,2.798522
69,2.831415
69.05,2.878914
69.1,2.907343
69.15,2.874055
69.2,2.645991
69.25,2.513208
69.3,2.533481
69.35,2.509835
69.4,2.393182
69.45,2.28904
69.5,2.20815
69.55,2.130933
69.6,1.913163
69.65,1.789477
69.7,1.914644
69.75,1.996521
69.8,1.971116
69.85,1.907299
69.9,1.73632
69.95,1.580303
70,1.604089
70.05,1.695052
70.1,1.69487
70.15,1.645233
70.2,1.438878
70.25,1.257172
70.3,1.309677
70.35,1.277435
70.4,1.465871
70.45,1.525123
70.5,1.368966
70.55,1.232735
70.6,1.099117
70.65,0.9862661
70.7,0.900969
70.75,0.8844866
70.8,1.012202
70.85,1.118208
70.9,1.019363
70.95,1.06729
71,1.304026
71.05,1.357136
71.1,1.438035
71.15,1.368556
71.2,1.429039
71.25,1.306621
71.3,1.046612
71.35,0.9505755
71.4,0.9974072
71.45,0.9415112
71.5,0.7435778
71.55,0.4912591
71.6,0.3105216
71.65,0.3483176
71.7,0.3329951
71.75,0.3914057
71.8,0.4269864
71.85,0.3347304
71.9,0.3082074
71.95,0.263878
72,0.2795106
72.05,0.3438689
72.1,0.3857875
72.15,0.3646792
72.2,0.1957967
72.25,0.1233179
72.3,0.1135004
72.35,0.182267
72.4,0.1952753
72.45,0.0915499
72.5,-2.810585E-02
72.55,-0.1281111
72.6,-0.2685619
72.65,-0.3479297
72.7,-0.3610944
72.75,-0.3475687
72.8,-0.3085785
72.85,-0.2805053
72.9,-0.2819966
72.95,-0.253479
73,-0.2878777
73.05,-0.2467669
73.1,-0.3174634
73.15,-0.4705301
73.2,-0.4947242
73.25,-0.4617679
73.3,-0.4805338
73.35,-0.4492207
73.4,-0.3730369
73.45,-0.3002016
73.5,-0.2954774
73.55,-0.4672691
73.6,-0.5259725
73.65,-0.3646932
73.7,-0.1796327
73.75,2.955083E-02
73.8,0.2522536
73.85,0.2545831
73.9,0.1254464
73.95,-0.1914259
74,-0.5143213
74.05,-0.649658
74.1,-0.6196485
74.15,-0.5527002
74.2,-0.502632
74.25,-0.4926237
74.3,-0.5889454
74.35,-0.63303
74.4,-0.7741694
74.45,-0.7950118
74.5,-0.6497381
74.55,-0.5965713
74.6,-0.6409646
74.65,-0.645634
74.7,-0.6316713
74.75,-0.6477157
74.8,-0.6736112
74.85,-0.6381015
74.9,-0.5443943
74.95,-0.5646159
75,-0.596222
75.05,-0.690208
75.1,-0.7214843
75.15,-0.8874894
75.2,-0.8868253
75.25,-0.8476463
75.3,-0.7567737
75.35,-0.6875012
75.4,-0.5799325
75.45,-0.5087168
75.5,-0.5899655
75.55,-0.7738791
75.6,-1.001822
75.65,-1.164924
75.7,-1.27877
75.75,-1.035146
75.8,-0.7817011
75.85,-0.6700041
75.9,-0.7047209
75.95,-0.8400374
76,-0.8975661
76.05,-0.8761409
76.1,-0.8450384
76.15,-0.7891646
76.2,-0.7717438
76.25,-0.9367727
76.3,-1.149415
76.35,-1.246477
76.4,-1.177424
76.45,-1.146185
76.5,-1.06161
76.55,-1.141376
76.6,-1.152122
76.65,-1.268006
76.7,-1.369969
76.75,-1.443331
76.8,-1.455732
76.85,-1.45236
76.9,-1.537329
76.95,-1.621594
77,-1.68809
77.05,-1.534031
77.1,-1.269141
77.15,-0.984414
77.2,-0.8982075
77.25,-0.8221729
77.3,-0.9168684
77.35,-1.170753
77.4,-1.47254
77.45,-1.688726
77.5,-1.830407
77.55,-1.961268
77.6,-2.010576
77.65,-1.888139
77.7,-1.64361
77.75,-1.429856
77.8,-1.415691
77.85,-1.592962
77.9,-1.64249
77.95,-1.676947
78,-1.722036
78.05,-1.718139
78.1,-1.619682
78.15,-1.539943
78.2,-1.587851
78.25,-1.720771
78.3,-1.815585
78.35,-1.78047
78.4,-1.81848
78.45,-1.855418
78.5,-1.733829
78.55,-1.667055
78.6,-1.836562
78.65,-1.857617
78.7,-1.783023
78.75,-1.707957
78.8,-1.678945
78.85,-1.751517
78.9,-1.893561
78.95,-1.989244
79,-2.005395
79.05,-1.890636
79.1,-1.671942
79.15,-1.571781
79.2,-1.473899
79.25,-1.453736
79.3,-1.592034
79.35,-1.825019
79.4,-1.898547
79.45,-1.880398
79.5,-1.853109
79.55,-1.80962
79.6,-1.720195
79.65,-1.606423
79.7,-1.626563
79.75,-1.625357
79.8,-1.61392
79.85,-1.47642
79.9,-1.627918
79.95,-1.728804
80,-1.871164
80.05,-1.96346
80.1,-2.102118
80.15,-2.154998
80.2,-2.139427
80.25,-2.149081
80.3,-2.118206
80.35,-2.041312
80.4,-1.886844
80.45,-1.748792
80.5,-1.729059
80.55,-1.720902
80.6,-1.728217
80.65,-1.844889
80.7,-1.884091
80.75,-1.900057
80.8,-1.910432
80.85,-1.936872
80.9,-1.927217
80.95,-1.795063
81,-1.619098
81.05,-1.572343
81.1,-1.611889
81.15,-1.686396
81.2,-1.973238
81.25,-2.2135
81.3,-2.320253
81.35,-2.147528
81.4,-1.989892
81.45,-1.900174
81.5,-1.908703
81.55,-1.989357
81.6,-2.113047
81.65,-2.233865
81.7,-2.230914
81.75,-2.141013
81.8,-1.91127
81.85,-1.826024
81.9,-1.664502
81.95,-1.548609
82,-1.385835
82.05,-1.33635
82.1,-1.237803
82.15,-1.12269
82.2,-1.018006
82.25,-1.033807
82.3,-1.231598
82.35,-1.451669
82.4,-1.578775
82.45,-1.600192
82.5,-1.718089
82.55,-1.669698
82.6,-1.692977
82.65,-1.653007
82.7,-1.644112
82.75,-1.53844
82.8,-1.197305
82.85,-0.849518
82.9,-0.7366121
82.95,-0.881092
83,-1.135313
83.05,-1.314426
83.1,-1.353389
83.15,-1.233608
83.2,-1.18968
83.25,-1.328372
83.3,-1.51713
83.35,-1.749459
83.4,-1.924261
83.45,-1.850199
83.5,-1.651317
83.55,-1.551759
83.6,-1.533148
83.65,-1.432999
83.7,-1.279033
83.75,-1.254254
83.8,-1.3244
83.85,-1.499977
83.9,-1.700357
83.95,-1.92465
84,-1.920743
84.05,-1.635995
84.1,-1.515514
84.15,-1.598418
84.2,-1.681201
84.25,-1.708119
84.3,-1.735784
84.35,-1.75491
84.4,-1.683548
84.45,-1.534204
84.5,-1.617118
84.55,-1.698166
84.6,-1.473593
84.65,-1.486245
84.7,-1.458589
84.75,-1.487548
84.8,-1.4595
84.85,-1.363144
84.9,-1.349083
84.95,-1.413423
85,-1.433463
85.05,-1.461751
85.1,-1.499428
85.15,-1.116705
85.2,-0.8547286
85.25,-0.7767176
85.3,-0.9060685
85.35,-0.924562
85.4,-0.8836038
85.45,-0.9616577
85.5,-1.201267
85.55,-1.499024
85.6,-1.810182
85.65,-2.078124
85.7,-2.190073
85.75,-2.071841
85.8,-1.76155
85.85,-1.491398
85.9,-1.24444
85.95,-0.7838942
86,-0.5598099
86.05,-0.3798512
86.1,-0.2245417
86.15,-0.2731672
86.2,-0.3527156
86.25,-0.4498319
86.3,-0.6707664
86.35,-0.9948325
86.4,-1.198116
86.45,-1.121113
86.5,-0.9877009
86.55,-0.7542289
86.6,-0.7793038
86.65,-0.9723606
86.7,-1.335724
86.75,-1.675542
86.8,-1.826355
86.85,-1.822672
86.9,-1.768847
86.95,-1.438284
87,-1.113225
87.05,-1.14553
87.1,-1.169829
87.15,-0.889594
87.2,-0.4906909
87.25,-0.5560284
87.3,-0.8271969
87.35,-0.7999038
87.4,-1.165144
87.45,-1.308606
87.5,-1.231296
87.55,-1.198104
87.6,-1.253855
87.65,-1.524071
87.7,-1.904863
87.75,-1.965984
87.8,-1.545284
87.85,-0.8366226
87.9,0.1375727
87.95,0.2863106
88,-0.142583
88.05,-0.6160793
88.1,-0.9772607
88.15,-1.273225
88.2,-0.9071631
88.25,0.1620194
88.3,1.181013
88.35,1.44378
88.4,1.105998
88.45,1.380026
88.5,3.689208
88.55,7.565225
88.6,9.620548
88.65,10.32729
88.7,10.78491
88.75,10.38038
88.8,11.00099
88.85,13.31608
88.9,16.86381
88.95,19.87874
89,21.85871
89.05,23.53173
89.1,25.88165
89.15,29.91368
89.2,35.70041
89.25,41.26278
89.3,43.68192
89.35,44.81651
89.4,48.35713
89.45,52.06778
89.5,54.99673
89.55,59.01128
89.6,62.70617
89.65,62.93647
89.7,61.51868
89.75,62.01494
89.8,64.54556
89.85,67.75867
89.9,70.724
89.95,73.54207
90,74.9725
90.05,72.2478
90.1,70.49259
90.15,70.64584
90.2,68.94205
90.25,66.23268
90.3,63.05413
90.35,59.84531
90.4,57.01969
90.45,54.09676
90.5,50.54664
90.55,46.84281
90.6,42.33506
90.65,37.78012
90.7,33.72953
90.75,28.59742
90.8,24.5175
