Data File Name,2100 expert_DNA 12000_DE13806110_2016-10-04_12-15-01.xad
38.3,1.233421
38.35,1.368507
38.4,1.321659
38.45,1.49977
38.5,1.576427
38.55,1.718932
38.6,1.764339
38.65,1.760042
38.7,1.624725
38.75,1.455854
38.8,1.342183
38.85,1.280219
38.9,1.228344
38.95,1.237223
39,1.319542
39.05,1.210256
39.1,1.030576
39.15,0.8803878
39.2,0.9885312
39.25,0.943711
39.3,0.9702968
39.35,1.120955
39.4,1.255727
39.45,1.219408
39.5,1.233404
39.55,1.20319
39.6,1.152195
39.65,1.056176
39.7,0.9830146
39.75,0.9856363
39.8,0.972128
39.85,0.9384692
39.9,0.8901867
39.95,0.8282921
40,0.7085853
40.05,0.7842861
40.1,0.6357457
40.15,0.4969212
40.2,0.4466403
40.25,0.5114118
40.3,0.5211248
40.35,0.526835
40.4,0.5786697
40.45,0.6332779
40.5,0.6555481
40.55,0.7116908
40.6,0.7707784
40.65,0.7303912
40.7,0.6044219
40.75,0.344583
40.8,8.506053E-02
40.85,-8.600054E-02
40.9,2.563886E-02
40.95,0.1963039
41,0.281975
41.05,0.3645638
41.1,0.5748487
41.15,0.710613
41.2,0.7199563
41.25,0.6152023
41.3,0.4726472
41.35,0.2654774
41.4,4.376769E-02
41.45,-8.610094E-02
41.5,-0.1001766
41.55,-0.0133034
41.6,4.248306E-02
41.65,6.919785E-02
41.7,7.625047E-02
41.75,8.458748E-02
41.8,3.532083E-03
41.85,-7.105581E-02
41.9,-0.1744691
41.95,-0.1560607
42,-0.0795726
42.05,-0.0917931
42.1,-0.1372875
42.15,-0.1183685
42.2,4.273462E-02
42.25,0.2567876
42.3,0.3525788
42.35,0.2932197
42.4,0.1117845
42.45,-0.1599928
42.5,-0.3937593
42.55,-0.5456795
42.6,-0.4676758
42.65,-0.3772389
42.7,-0.2012192
42.75,-9.931017E-02
42.8,-6.718296E-03
42.85,0.0382875
42.9,1.504312E-02
42.95,-0.1375244
43,-0.2852741
43.05,-0.3561118
43.1,-0.345696
43.15,-0.3637089
43.2,-0.4410574
43.25,-0.3796888
43.3,-0.403579
43.35,-0.4187853
43.4,-0.4735785
43.45,-0.2613538
43.5,-7.091882E-02
43.55,7.728475E-02
43.6,-1.483507E-02
43.65,-7.060388E-02
43.7,-0.2109126
43.75,-0.2823795
43.8,-0.4100922
43.85,-0.5658236
43.9,-0.6223239
43.95,-0.594629
44,-0.5666391
44.05,-0.5000513
44.1,-0.3212627
44.15,-0.1769581
44.2,-0.1462265
44.25,-0.361583
44.3,-0.4414718
44.35,-0.3863829
44.4,-0.4064831
44.45,-0.4527481
44.5,-0.4318552
44.55,-0.5026506
44.6,-0.5203396
44.65,-0.5297422
44.7,-0.4358096
44.75,-0.3010142
44.8,-0.2600139
44.85,-0.3311124
44.9,-0.43508
44.95,-0.4646029
45,-0.6007968
45.05,-0.6180471
45.1,-0.7528839
45.15,-0.6167502
45.2,-0.5709394
45.25,-0.5044055
45.3,-0.4098726
45.35,-0.2452051
45.4,-0.1868009
45.45,-0.2746261
45.5,-0.5005783
45.55,-0.6627867
45.6,-0.7065343
45.65,-0.712597
45.7,-0.7280612
45.75,-0.7218612
45.8,-0.5836416
45.85,-0.4568226
45.9,-0.4619696
45.95,-0.5085432
46,-0.3809357
46.05,-0.3934696
46.1,-0.505658
46.15,-0.6205161
46.2,-0.4528051
46.25,-0.4776796
46.3,-0.6058089
46.35,-0.7280469
46.4,-0.7311642
46.45,-0.6498822
46.5,-0.5960001
46.55,-0.5585771
46.6,-0.4748676
46.65,-0.4288212
46.7,-0.6124988
46.75,-0.7167222
46.8,-0.8830642
46.85,-0.7795047
46.9,-0.880025
46.95,-0.9488897
47,-0.9849805
47.05,-0.9410828
47.1,-0.9136593
47.15,-0.8117512
47.2,-0.7712721
47.25,-0.7504718
47.3,-0.7353777
47.35,-0.7585027
47.4,-0.8238764
47.45,-0.8968675
47.5,-0.8615844
47.55,-0.9959999
47.6,-1.090789
47.65,-1.256849
47.7,-1.179627
47.75,-1.111741
47.8,-1.034544
47.85,-0.9045787
47.9,-0.7761149
47.95,-0.7913193
48,-0.6830221
48.05,-0.6947409
48.1,-0.7529147
48.15,-0.7891452
48.2,-0.8982391
48.25,-1.044432
48.3,-1.156213
48.35,-1.135008
48.4,-0.9779902
48.45,-0.9035649
48.5,-1.061839
48.55,-1.033928
48.6,-0.910312
48.65,-0.929106
48.7,-1.094506
48.75,-1.192244
48.8,-1.428165
48.85,-1.119978
48.9,-0.6600267
48.95,-0.291999
49,-7.282312E-02
49.05,-0.1371751
49.1,-0.4534342
49.15,-0.8585978
49.2,-1.082828
49.25,-1.094183
49.3,-0.89272
49.35,-1.075841
49.4,-0.8801656
49.45,-0.8994941
49.5,-0.8629098
49.55,-1.030926
49.6,-1.107183
49.65,-1.147063
49.7,-1.222328
49.75,-1.210474
49.8,-1.096886
49.85,-1.069269
49.9,-1.161284
49.95,-1.298685
50,-1.448229
50.05,-1.393856
50.1,-1.307043
50.15,-1.088725
50.2,-0.865141
50.25,-0.7479366
50.3,-0.7974855
50.35,-0.8821757
50.4,-0.9313544
50.45,-0.911517
50.5,-0.9017091
50.55,-0.9456322
50.6,-1.098199
50.65,-1.307782
50.7,-1.412464
50.75,-1.382027
50.8,-1.274014
50.85,-1.076502
50.9,-0.9207655
50.95,-0.8858979
51,-0.935262
51.05,-1.148372
51.1,-1.215527
51.15,-1.277122
51.2,-1.383204
51.25,-1.408273
51.3,-1.294082
51.35,-1.177869
51.4,-1.053467
51.45,-0.9787124
51.5,-0.8759766
51.55,-0.7978506
51.6,-0.8111756
51.65,-0.8431189
51.7,-0.8810967
51.75,-0.8559793
51.8,-1.016598
51.85,-1.123799
51.9,-1.256142
51.95,-1.181139
52,-1.280598
52.05,-1.296223
52.1,-1.239394
52.15,-1.156842
52.2,-1.160261
52.25,-1.085333
52.3,-1.054196
52.35,-1.061614
52.4,-1.071931
52.45,-1.116299
52.5,-1.201074
52.55,-1.346475
52.6,-1.400049
52.65,-1.431579
52.7,-1.434019
52.75,-1.475935
52.8,-1.38346
52.85,-1.317535
52.9,-1.306379
52.95,-1.290063
53,-1.19689
53.05,-1.229685
53.1,-1.342168
53.15,-1.503908
53.2,-1.585155
53.25,-1.56308
53.3,-1.46486
53.35,-1.262048
53.4,-1.063125
53.45,-0.8942772
53.5,-0.8955879
53.55,-1.011331
53.6,-1.199739
53.65,-1.265965
53.7,-1.31945
53.75,-1.324316
53.8,-1.347697
53.85,-1.302915
53.9,-1.227804
53.95,-1.208781
54,-1.21603
54.05,-1.233696
54.1,-1.195935
54.15,-1.117096
54.2,-1.135196
54.25,-1.192063
54.3,-1.195789
54.35,-1.246383
54.4,-1.324538
54.45,-1.436963
54.5,-1.503078
54.55,-1.466608
54.6,-1.500683
54.65,-1.486931
54.7,-1.360881
54.75,-1.31158
54.8,-1.339308
54.85,-1.413809
54.9,-1.423623
54.95,-1.395782
55,-1.445373
55.05,-1.512833
55.1,-1.520483
55.15,-1.486082
55.2,-1.506141
55.25,-1.393287
55.3,-1.271752
55.35,-1.134529
55.4,-1.1674
55.45,-1.171607
55.5,-1.246158
55.55,-1.292322
55.6,-1.400911
55.65,-1.541022
55.7,-1.681114
55.75,-1.744863
55.8,-1.639734
55.85,-1.420347
55.9,-1.248277
55.95,-1.148021
56,-1.039012
56.05,-1.130559
56.1,-1.307545
56.15,-1.51511
56.2,-1.411034
56.25,-1.339255
56.3,-1.361637
56.35,-1.395877
56.4,-1.308366
56.45,-1.272479
56.5,-1.268099
56.55,-1.189668
56.6,-1.00157
56.65,-0.9221062
56.7,-1.089845
56.75,-1.346369
56.8,-1.592703
56.85,-1.641814
56.9,-1.738266
56.95,-1.719756
57,-1.589966
57.05,-1.400391
57.1,-1.249004
57.15,-1.116537
57.2,-1.083298
57.25,-1.020547
57.3,-1.137704
57.35,-1.358978
57.4,-1.566014
57.45,-1.723691
57.5,-1.745231
57.55,-1.582477
57.6,-1.351647
57.65,-1.138801
57.7,-0.9373519
57.75,-0.9966134
57.8,-1.162116
57.85,-1.317187
57.9,-1.413021
57.95,-1.470104
58,-1.539447
58.05,-1.569893
58.1,-1.466812
58.15,-1.509433
58.2,-1.396246
58.25,-1.175452
58.3,-1.05612
58.35,-1.085774
58.4,-1.24782
58.45,-1.460145
58.5,-1.669937
58.55,-1.834532
58.6,-1.928033
58.65,-1.638219
58.7,-1.675904
58.75,-1.530676
58.8,-1.529075
58.85,-1.63091
58.9,-1.747986
58.95,-1.661992
59,-1.484814
59.05,-1.290391
59.1,-1.229113
59.15,-1.236366
59.2,-1.219052
59.25,-1.289637
59.3,-1.470028
59.35,-1.60311
59.4,-1.555722
59.45,-1.619609
59.5,-1.633007
59.55,-1.654098
59.6,-1.523085
59.65,-1.504255
59.7,-1.545835
59.75,-1.542496
59.8,-1.429406
59.85,-1.289909
59.9,-1.185081
59.95,-1.239534
60,-1.370957
60.05,-1.522134
60.1,-1.687568
60.15,-1.734766
60.2,-1.763038
60.25,-1.641675
60.3,-1.461057
60.35,-1.382725
60.4,-1.435804
60.45,-1.387552
60.5,-1.507845
60.55,-1.613871
60.6,-1.811804
60.65,-1.797173
60.7,-1.759413
60.75,-1.699053
60.8,-1.661303
60.85,-1.579838
60.9,-1.428408
60.95,-1.363827
61,-1.382397
61.05,-1.407209
61.1,-1.424968
61.15,-1.567817
61.2,-1.587355
61.25,-1.750957
61.3,-1.670951
61.35,-1.652954
61.4,-1.610666
61.45,-1.553686
61.5,-1.427678
61.55,-1.375513
61.6,-1.332247
61.65,-1.354034
61.7,-1.398255
61.75,-1.448505
61.8,-1.533577
61.85,-1.538295
61.9,-1.599308
61.95,-1.487421
62,-1.472225
62.05,-1.476157
62.1,-1.548575
62.15,-1.556237
62.2,-1.588527
62.25,-1.541173
62.3,-1.590061
62.35,-1.522336
62.4,-1.527212
62.45,-1.604249
62.5,-1.739693
62.55,-1.849772
62.6,-1.775124
62.65,-1.551776
62.7,-1.348426
62.75,-1.215724
62.8,-1.150945
62.85,-1.234328
62.9,-1.329935
62.95,-1.532373
63,-1.464325
63.05,-1.415123
63.1,-1.447142
63.15,-1.551116
63.2,-1.513991
63.25,-1.387344
63.3,-1.256815
63.35,-1.191084
63.4,-1.13803
63.45,-1.134156
63.5,-1.284754
63.55,-1.476013
63.6,-1.652545
63.65,-1.648578
63.7,-1.7197
63.75,-1.776844
63.8,-1.837145
63.85,-1.723113
63.9,-1.655462
63.95,-1.543361
64,-1.567976
64.05,-1.513517
64.1,-1.540352
64.15,-1.566219
64.2,-1.55066
64.25,-1.544927
64.3,-1.525055
64.35,-1.507063
64.4,-1.585731
64.45,-1.761162
64.5,-1.799738
64.55,-1.733337
64.6,-1.593294
64.65,-1.562409
64.7,-1.327831
64.75,-1.151922
64.8,-1.203452
64.85,-1.357729
64.9,-1.416082
64.95,-1.426965
65,-1.466098
65.05,-1.490302
65.1,-1.388352
65.15,-1.234469
65.2,-1.192975
65.25,-1.218864
65.3,-1.324031
65.35,-1.428775
65.4,-1.502333
65.45,-1.520548
65.5,-1.57231
65.55,-1.498173
65.6,-1.522828
65.65,-1.518302
65.7,-1.476094
65.75,-1.402396
65.8,-1.318433
65.85,-1.342284
65.9,-1.455946
65.95,-1.514027
66,-1.472614
66.05,-1.375339
66.1,-1.259012
66.15,-1.225324
66.2,-1.201313
66.25,-1.417179
66.3,-1.616464
66.35,-1.86426
66.4,-1.762494
66.45,-1.70091
66.5,-1.54257
66.55,-1.488283
66.6,-1.446236
66.65,-1.48337
66.7,-1.593777
66.75,-1.7673
66.8,-1.813305
66.85,-1.712476
66.9,-1.695815
66.95,-1.661588
67,-1.74013
67.05,-1.719347
67.1,-1.709679
67.15,-1.579581
67.2,-1.502714
67.25,-1.296959
67.3,-1.242289
67.35,-1.328321
67.4,-1.59224
67.45,-1.706359
67.5,-1.754881
67.55,-1.76527
67.6,-1.80269
67.65,-1.805468
67.7,-1.656155
67.75,-1.50242
67.8,-1.414358
67.85,-1.278881
67.9,-1.089733
67.95,-1.191826
68,-1.376633
68.05,-1.745715
68.1,-1.69259
68.15,-1.59731
68.2,-1.489282
68.25,-1.348754
68.3,-1.179361
68.35,-1.172304
68.4,-1.24567
68.45,-1.292125
68.5,-1.263492
68.55,-1.162034
68.6,-1.103395
68.65,-1.126192
68.7,-1.233336
68.75,-1.251593
68.8,-1.3732
68.85,-1.376631
68.9,-1.29299
68.95,-1.183703
69,-1.17295
69.05,-1.312033
69.1,-1.474033
69.15,-1.488968
69.2,-1.541356
69.25,-1.523031
69.3,-1.41842
69.35,-1.331429
69.4,-1.240401
69.45,-1.137503
69.5,-1.034945
69.55,-1.021518
69.6,-0.8957499
69.65,-1.006238
69.7,-1.047842
69.75,-1.27062
69.8,-1.198932
69.85,-1.210653
69.9,-1.173935
69.95,-1.195021
70,-1.153923
70.05,-1.164164
70.1,-1.214109
70.15,-1.23647
70.2,-1.192761
70.25,-1.145011
70.3,-1.197408
70.35,-1.233145
70.4,-1.33946
70.45,-1.306152
70.5,-1.298181
70.55,-1.328118
70.6,-1.306425
70.65,-1.115484
70.7,-1.144598
70.75,-1.159862
70.8,-1.229546
70.85,-1.16512
70.9,-1.022871
70.95,-0.9890735
71,-1.062408
71.05,-1.102397
71.1,-1.015557
71.15,-0.7924012
71.2,-0.5858297
71.25,-0.6903387
71.3,-0.6896387
71.35,-0.859462
71.4,-1.107259
71.45,-1.179012
71.5,-0.931146
71.55,-0.6602172
71.6,-0.6485702
71.65,-0.8053738
71.7,-0.757292
71.75,-0.7284744
71.8,-0.8509544
71.85,-1.026315
71.9,-1.11088
71.95,-1.083497
72,-1.05248
72.05,-0.9257435
72.1,-0.7608625
72.15,-0.3925354
72.2,-0.4054855
72.25,-0.4404808
72.3,-0.4660437
72.35,-0.3744758
72.4,-0.4018707
72.45,-0.443649
72.5,-0.5695508
72.55,-0.4895904
72.6,-0.4192843
72.65,-0.3460253
72.7,-0.1884856
72.75,-6.513445E-02
72.8,8.025151E-03
72.85,2.344995E-02
72.9,-0.1825245
72.95,-0.4832783
73,-0.5324323
73.05,-0.5567338
73.1,-0.3167127
73.15,-0.2635001
73.2,-9.760413E-02
73.25,0.1390415
73.3,0.2295166
73.35,0.2407128
73.4,0.3816042
73.45,0.4486056
73.5,0.4156594
73.55,0.3110968
73.6,0.2740457
73.65,0.4512191
73.7,0.6147193
73.75,0.7440441
73.8,0.7568572
73.85,0.7166957
73.9,0.8058043
73.95,1.107503
74,1.194541
74.05,1.308252
74.1,1.371576
74.15,1.269178
74.2,1.04573
74.25,1.062273
74.3,1.20809
74.35,1.318722
74.4,1.360189
74.45,1.421465
74.5,1.651666
74.55,1.921686
74.6,1.997779
74.65,2.071923
74.7,2.08519
74.75,1.899151
74.8,1.893939
74.85,1.812058
74.9,2.284658
74.95,2.689317
75,2.890669
75.05,3.262033
75.1,3.634261
75.15,3.754767
75.2,3.753724
75.25,3.777531
75.3,3.842711
75.35,3.976638
75.4,4.154778
75.45,4.326766
75.5,4.277504
75.55,4.168792
75.6,4.203787
75.65,4.49776
75.7,4.844775
75.75,5.732052
75.8,6.608438
75.85,6.876437
75.9,6.893475
75.95,7.109375
76,7.282837
76.05,7.481304
76.1,7.84728
76.15,8.400447
76.2,9.039387
76.25,9.34246
76.3,9.577774
76.35,9.859712
76.4,10.23511
76.45,10.72582
76.5,11.45479
76.55,11.85137
76.6,12.20951
76.65,12.43969
76.7,12.87268
76.75,13.25461
76.8,14.15385
76.85,14.98825
76.9,15.27892
76.95,15.40668
77,15.9502
77.05,17.15376
77.1,18.6316
77.15,19.92251
77.2,20.96999
77.25,21.13001
77.3,21.13521
77.35,21.24039
77.4,21.98023
77.45,23.80735
77.5,25.57525
77.55,26.97383
77.6,28.17697
77.65,29.22928
77.7,30.34134
77.75,31.53812
77.8,32.41527
77.85,32.67046
77.9,32.82343
77.95,33.94122
78,36.03182
78.05,37.68254
78.1,39.85338
78.15,42.65578
78.2,43.50964
78.25,43.72561
78.3,44.262
78.35,45.82195
78.4,47.73055
78.45,50.03402
78.5,52.68072
78.55,54.93218
78.6,56.41348
78.65,58.20175
78.7,60.44368
78.75,61.61484
78.8,62.17161
78.85,63.62377
78.9,66.0488
78.95,67.5312
79,70.52139
79.05,73.37609
79.1,75.88828
79.15,76.74429
79.2,78.90281
79.25,82.59927
79.3,85.38248
79.35,87.15843
79.4,88.5646
79.45,89.6026
79.5,90.60398
79.55,92.58057
79.6,95.84455
79.65,98.96936
79.7,100.4545
79.75,101.6595
79.8,104.1603
79.85,106.2227
79.9,109.764
79.95,112.8768
80,115.5874
80.05,117.29
80.1,119.4929
80.15,121.6843
80.2,123.2273
80.25,126.3161
80.3,131.069
80.35,135.8874
80.4,140.2354
80.45,142.9903
80.5,143.1393
80.55,142.6407
80.6,143.4947
80.65,148.2932
80.7,153.9572
80.75,156.8886
80.8,158.5364
80.85,160.7633
80.9,163.2236
80.95,165.5692
81,167.8156
81.05,169.6824
81.1,172.0392
81.15,175.0428
81.2,177.9024
81.25,181.4607
81.3,186.3892
81.35,190.2191
81.4,193.0102
81.45,194.876
81.5,197.8443
81.55,200.9993
81.6,202.8884
81.65,205.6402
81.7,210.8287
81.75,214.3221
81.8,215.1506
81.85,215.6811
81.9,217.6235
81.95,220.3553
82,223.0006
82.05,226.0803
82.1,229.448
82.15,231.4214
82.2,232.2938
82.25,233.6978
82.3,234.4359
82.35,233.3352
82.4,230.7623
82.45,231.6353
82.5,236.9813
82.55,240.2953
82.6,241.3607
82.65,243.9309
82.7,244.4919
82.75,243.1574
82.8,242.0469
82.85,243.4224
82.9,246.9259
82.95,248.7575
83,248.2003
83.05,249.8311
83.1,253.778
83.15,253.7189
83.2,252.0167
83.25,254.8213
83.3,259.6764
83.35,261.974
83.4,261.5639
83.45,260.9805
83.5,259.4198
83.55,255.6924
83.6,251.4537
83.65,249.5479
83.7,247.9919
83.75,245.1969
83.8,243.9976
83.85,245.055
83.9,246.4198
83.95,246.3447
84,244.406
84.05,243.2814
84.1,241.8949
84.15,241.4785
84.2,242.5753
84.25,242.7964
84.3,241.0652
84.35,237.3336
84.4,231.6031
84.45,227.5464
84.5,227.0248
84.55,227.9388
84.6,227.9813
84.65,226.463
84.7,223.6712
84.75,220.1952
84.8,213.8858
84.85,206.4379
84.9,205.2966
84.95,205.575
85,202.1702
85.05,199.3595
85.1,197.214
85.15,195.092
85.2,192.3389
85.25,190.6927
85.3,190.9548
85.35,190.7483
85.4,187.9918
85.45,183.8311
85.5,179.8649
85.55,175.6304
85.6,171.3792
85.65,167.8923
85.7,164.9424
85.75,161.9498
85.8,159.7898
85.85,156.8361
85.9,153.1341
85.95,153.8412
86,154.8721
86.05,154.7183
86.1,152.2887
86.15,147.3842
86.2,141.4672
86.25,135.8667
86.3,131.86
86.35,130.6275
86.4,130.798
86.45,129.7244
86.5,126.935
86.55,122.1633
86.6,119.1264
86.65,116.6754
86.7,113.7103
86.75,113.052
86.8,113.5237
86.85,114.1356
86.9,112.6651
86.95,108.7722
87,103.8368
87.05,99.60244
87.1,95.94379
87.15,93.51118
87.2,94.61748
87.25,97.50531
87.3,97.37673
87.35,93.61965
87.4,88.16716
87.45,82.43513
87.5,78.53011
87.55,73.96844
87.6,72.28206
87.65,72.87666
87.7,72.36021
87.75,71.23563
87.8,69.03297
87.85,65.43102
87.9,63.25278
87.95,62.94273
88,62.72556
88.05,62.93212
88.1,62.63738
88.15,59.39743
88.2,53.78056
88.25,50.41199
88.3,49.78631
88.35,52.58374
88.4,52.87433
88.45,51.62635
88.5,49.75166
88.55,47.39669
